risk_region,exercise_id,exercise_name,muscle_group,inferred_pattern,risk_reason,suggested_contraindications,suggested_pain_limitation_tags,suggested_regressions,suggested_equivalent_substitutes,suggested_progressions,suggested_equipment,priority,reviewer_status,reviewer_notes
"ombro","b5528218-4bd6-4f43-83a7-6be9663a6de1","Cross Over Medial","peitoral","empurrar_horizontal","Relevante a ombro (empurrar_horizontal)","","shoulder_pain; scapular_control","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Supino Reto Máquina; Supino Inclinado Máquina; Voador","Progredir reps antes de carga; ROM indolor; controle escapular","cable","P2","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","8f5a324b-b573-4b6b-87f6-49461b8cdbce","Cross Over Medial Banco 90","peitoral","empurrar_horizontal","Relevante a ombro (empurrar_horizontal)","","shoulder_pain; scapular_control","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Supino Reto Máquina; Supino Inclinado Máquina; Voador","Progredir reps antes de carga; ROM indolor; controle escapular","cable","P2","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","b551a0d4-326f-4b4c-b909-8af4929130b2","Cross Over Polia Alta","peitoral","empurrar_horizontal","Relevante a ombro (empurrar_horizontal)","","shoulder_pain; scapular_control","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Supino Reto Máquina; Supino Inclinado Máquina; Voador","Progredir reps antes de carga; ROM indolor; controle escapular","cable","P2","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","b10456d7-2463-41ee-9087-f7cf42006a00","Cross Over Polia Alta 3 Porções","peitoral","empurrar_horizontal","Relevante a ombro (empurrar_horizontal)","","shoulder_pain; scapular_control","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Supino Reto Máquina; Supino Inclinado Máquina; Voador","Progredir reps antes de carga; ROM indolor; controle escapular","cable","P2","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","ea93a5a1-a755-4c12-8b5e-33a4741a7593","Cross Over Supinado","peitoral","empurrar_horizontal","Relevante a ombro (empurrar_horizontal)","","shoulder_pain; scapular_control","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Supino Reto Máquina; Supino Inclinado Máquina; Voador","Progredir reps antes de carga; ROM indolor; controle escapular","cable","P2","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","c2df4c00-a3c7-4ed2-9310-a58b1971fa6f","Crucifixo Inclinado Halteres","peitoral","empurrar_horizontal","Relevante a ombro (empurrar_horizontal)","","shoulder_pain; scapular_control","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Supino Reto Máquina; Supino Inclinado Máquina; Voador","Progredir reps antes de carga; ROM indolor; controle escapular","dumbbells","P2","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","8fece0e9-3907-4f54-86b4-54a088cb0540","Crucifixo Invertido com Peito no Banco","ombro","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","","P3","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","8a461d7f-c174-4488-8dca-b4339ad26c81","Crucifixo Invertido Cruzado Polia","ombro","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","cable","P3","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","cad889ac-c8da-4654-b27a-41555e10f212","Crucifixo Invertido Curvado","ombro","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","","P3","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","6e9fdaca-5bfb-420c-b5bf-5beddcce6c05","Crucifixo Invertido Sentado","ombro","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","","P3","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","b5265c3f-05a3-4fdc-834a-2b6f0c69d12b","Crucifixo Invertido Unilateral Polia","ombro","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","cable","P3","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","430e38a3-2815-45b1-af80-712184dd17c2","Crucifixo Reto Halteres","peitoral","empurrar_horizontal","Relevante a ombro (empurrar_horizontal)","","shoulder_pain; scapular_control","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Supino Reto Máquina; Supino Inclinado Máquina; Voador","Progredir reps antes de carga; ROM indolor; controle escapular","dumbbells","P2","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","606fe07b-7696-428d-91b3-012863ca5554","Desenvolvimento Arnold em Pé","ombro","empurrar_vertical","Relevante a ombro (empurrar_vertical)","acute_shoulder_pain; painful_overhead_press; shoulder_impingement; overhead_limitation","shoulder_pain; shoulder_impingement; overhead_limitation; painful_pressing_rom","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Desenvolvimento Máquina; Desenvolvimento Neutro Máquina; Desenvolvimento Unilateral Landmine","Progredir reps antes de carga; ROM indolor; controle escapular","","P1","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","4834bdde-5c05-47d1-94b3-9cdecd81fd62","Desenvolvimento Arnold Sentado","ombro","empurrar_vertical","Relevante a ombro (empurrar_vertical)","acute_shoulder_pain; painful_overhead_press; shoulder_impingement; overhead_limitation","shoulder_pain; shoulder_impingement; overhead_limitation; painful_pressing_rom","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Desenvolvimento Máquina; Desenvolvimento Neutro Máquina; Desenvolvimento Unilateral Landmine","Progredir reps antes de carga; ROM indolor; controle escapular","","P1","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","7c4dd9a3-c6c2-4e9a-a896-42b7c9911ade","Desenvolvimento Barra Sentado","ombro","empurrar_vertical","Relevante a ombro (empurrar_vertical)","acute_shoulder_pain; painful_overhead_press; shoulder_impingement; overhead_limitation","shoulder_pain; shoulder_impingement; overhead_limitation; painful_pressing_rom; cervical_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Desenvolvimento Máquina; Desenvolvimento Neutro Máquina; Desenvolvimento Unilateral Landmine","Progredir reps antes de carga; ROM indolor; controle escapular","barbell","P1","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","e9356e80-6f25-4ac7-bce7-afc652825220","Desenvolvimento Halteres em Pé","ombro","empurrar_vertical","Relevante a ombro (empurrar_vertical)","acute_shoulder_pain; painful_overhead_press; shoulder_impingement; overhead_limitation","shoulder_pain; shoulder_impingement; overhead_limitation; painful_pressing_rom","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Desenvolvimento Máquina; Desenvolvimento Neutro Máquina; Desenvolvimento Unilateral Landmine","Progredir reps antes de carga; ROM indolor; controle escapular","dumbbells","P1","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","f65e178d-2fb9-467d-8ec7-153df01be7bb","Desenvolvimento Halteres Sentado","ombro","empurrar_vertical","Relevante a ombro (empurrar_vertical)","acute_shoulder_pain; painful_overhead_press; shoulder_impingement; overhead_limitation","shoulder_pain; shoulder_impingement; overhead_limitation; painful_pressing_rom","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Desenvolvimento Máquina; Desenvolvimento Neutro Máquina; Desenvolvimento Unilateral Landmine","Progredir reps antes de carga; ROM indolor; controle escapular","dumbbells","P1","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","e1ff0905-955b-4bf7-95c6-1b72dbfa34ff","Desenvolvimento Máquina","ombro","empurrar_vertical","Relevante a ombro (empurrar_vertical)","acute_shoulder_pain; painful_overhead_press; shoulder_impingement; overhead_limitation","shoulder_pain; shoulder_impingement; overhead_limitation; painful_pressing_rom","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Desenvolvimento Máquina; Desenvolvimento Neutro Máquina; Desenvolvimento Unilateral Landmine","Progredir reps antes de carga; ROM indolor; controle escapular","machine","P1","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","bf14a53d-23ee-4db4-a46e-07e149e66454","Desenvolvimento Militar","ombro","empurrar_vertical","Relevante a ombro (empurrar_vertical)","acute_shoulder_pain; painful_overhead_press; shoulder_impingement; overhead_limitation","shoulder_pain; shoulder_impingement; overhead_limitation; painful_pressing_rom; cervical_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Desenvolvimento Máquina; Desenvolvimento Neutro Máquina; Desenvolvimento Unilateral Landmine","Progredir reps antes de carga; ROM indolor; controle escapular","","P1","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","48ece7af-de72-45c1-bdf4-27a7ff2f3209","Desenvolvimento Neutro em Pé","ombro","empurrar_vertical","Relevante a ombro (empurrar_vertical)","acute_shoulder_pain; painful_overhead_press; shoulder_impingement; overhead_limitation","shoulder_pain; shoulder_impingement; overhead_limitation; painful_pressing_rom","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Desenvolvimento Máquina; Desenvolvimento Neutro Máquina; Desenvolvimento Unilateral Landmine","Progredir reps antes de carga; ROM indolor; controle escapular","","P1","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","77208e72-8b6f-4fdc-99ca-42a18e2889d6","Desenvolvimento Neutro Halteres Sentado","ombro","empurrar_vertical","Relevante a ombro (empurrar_vertical)","acute_shoulder_pain; painful_overhead_press; shoulder_impingement; overhead_limitation","shoulder_pain; shoulder_impingement; overhead_limitation; painful_pressing_rom","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Desenvolvimento Máquina; Desenvolvimento Neutro Máquina; Desenvolvimento Unilateral Landmine","Progredir reps antes de carga; ROM indolor; controle escapular","dumbbells","P1","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","7f9fbd65-d234-4b84-b198-faca46343915","Desenvolvimento Neutro Máquina","ombro","empurrar_vertical","Relevante a ombro (empurrar_vertical)","acute_shoulder_pain; painful_overhead_press; shoulder_impingement; overhead_limitation","shoulder_pain; shoulder_impingement; overhead_limitation; painful_pressing_rom","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Desenvolvimento Máquina; Desenvolvimento Neutro Máquina; Desenvolvimento Unilateral Landmine","Progredir reps antes de carga; ROM indolor; controle escapular","machine","P1","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","a863ae76-f3e6-42c0-9757-26e7e1a111a7","Desenvolvimento Sentado Smith","ombro","empurrar_vertical","Relevante a ombro (empurrar_vertical)","acute_shoulder_pain; painful_overhead_press; shoulder_impingement; overhead_limitation","shoulder_pain; shoulder_impingement; overhead_limitation; painful_pressing_rom","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Desenvolvimento Máquina; Desenvolvimento Neutro Máquina; Desenvolvimento Unilateral Landmine","Progredir reps antes de carga; ROM indolor; controle escapular","machine","P1","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","e54dd5b2-99cf-4648-9885-6cd19d03f9d9","Desenvolvimento Unilateral Landmine","ombro","empurrar_vertical","Relevante a ombro (empurrar_vertical)","acute_shoulder_pain; painful_overhead_press; shoulder_impingement; overhead_limitation","shoulder_pain; shoulder_impingement; overhead_limitation; painful_pressing_rom","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Desenvolvimento Máquina; Desenvolvimento Neutro Máquina; Desenvolvimento Unilateral Landmine","Progredir reps antes de carga; ROM indolor; controle escapular","barbell","P1","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","ed0553ab-2073-41b1-92e7-d9856c2daa26","Elevação Frontal Barra","ombro","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","barbell","P3","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","713da3c2-14c9-4d74-8f7e-8a35d7ca21dd","Elevação Frontal Halteres Neutra","ombro","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","dumbbells","P3","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","124415c1-13d6-4df1-a464-96a66467db66","Elevação Frontal Neutra Alternada Em Pé","ombro","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","","P3","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","f42f0dfc-d75e-475f-bacb-ec5f05b321d5","Elevação Frontal Neutra Alternada Sentado","ombro","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","","P3","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","cfb03da0-4462-422e-ad32-3f4abdbc29e8","Elevação Frontal Neutra para Pronada Alternada em pé","ombro","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","","P3","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","f1dc1f36-8d03-4ff6-ac34-623682e09b69","Elevação Frontal Neutra para Pronada Alternada Sentado","ombro","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","","P3","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","67c8c3af-c2ef-4908-b7e5-e1815d1acf2b","Elevação Frontal Neutra para pronada em pé","ombro","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","","P3","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","e19e6c38-e490-464b-9e87-c6b3b37bc02c","Elevação Frontal Neutra para pronada sentado","ombro","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","","P3","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","3b990b66-f39e-4954-8d21-0b644fd67bb9","Elevação Frontal Neutra Sentado","ombro","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","","P3","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","e0a19df2-2e2c-4e5a-930b-3512059b2320","Elevação Frontal Polia Barra","ombro","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","cable","P3","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","f7503557-0c4c-4417-b6e0-594b6cc30dbf","Elevação Frontal Polia Corda","ombro","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","cable","P3","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","8e92cb95-dc37-49d8-857b-5f0f36eef8ca","Elevação Frontal Pronada Em Pé","ombro","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","","P3","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","c3a857e7-c410-47d2-8aef-6dd7cb1ff9fc","Elevação Frontal Unilateral Polia","ombro","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","cable","P3","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","944b34f5-829c-4a5f-813b-3a4c90ed5e5b","Elevação Lateral Banco 45","ombro","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","","P3","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","990793df-0bdf-4afa-8b70-65117c9a5a2a","Elevação Lateral Cruzada Polia","ombro","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","cable","P3","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","15968ffd-1b58-4859-b181-a8b9485a853c","Elevação Lateral Halteres","ombro","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","dumbbells","P3","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","ab9d410a-e940-4d2c-b86a-e6b14a581fd7","Elevação Lateral Halteres Inclinada Sentado","ombro","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","dumbbells","P3","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","bac1aae2-266d-4ebc-82ea-1bce6b01e70c","Elevação Lateral Halteres Sentado","ombro","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","dumbbells","P3","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","4d6e1ebd-b611-4a8d-bee2-c16fa7a8b8a4","Elevação Lateral Inclinada Polia","ombro","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","cable","P3","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","7b06658f-12bb-4cd4-b749-ac2c38c5dfc9","Elevação Lateral Máquina","ombro","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","machine","P3","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","173e23bb-4e7b-484e-b740-304ed542bc76","Elevação Lateral Neutra Halteres","ombro","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","dumbbells","P3","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","6cf9d1c8-14d4-4785-8e37-96193e44557d","Elevação Lateral Peito no Banco","ombro","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","","P3","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","5a700771-7bf1-4c3e-8397-072a0aa98c75","Elevação Lateral Polia","ombro","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","cable","P3","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","275a185a-b011-4813-833f-a5a0854ab052","Elevação Lateral Unilateral Inclinada","ombro","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","","P3","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","c8dfd65e-2b07-405f-a506-311c0995241c","Encolhimento Overhead Barra","trapézio","empurrar_vertical","Relevante a ombro (empurrar_vertical)","acute_shoulder_pain; painful_overhead_press; shoulder_impingement; overhead_limitation","shoulder_pain; shoulder_impingement; overhead_limitation; painful_pressing_rom; cervical_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Desenvolvimento Máquina; Desenvolvimento Neutro Máquina; Desenvolvimento Unilateral Landmine","Progredir reps antes de carga; ROM indolor; controle escapular","barbell","P1","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","c7e285f9-ef03-4c45-81ee-635ae58b236f","Encolhimento Overhead Smith","trapézio","empurrar_vertical","Relevante a ombro (empurrar_vertical)","acute_shoulder_pain; painful_overhead_press; shoulder_impingement; overhead_limitation","shoulder_pain; shoulder_impingement; overhead_limitation; painful_pressing_rom; cervical_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Desenvolvimento Máquina; Desenvolvimento Neutro Máquina; Desenvolvimento Unilateral Landmine","Progredir reps antes de carga; ROM indolor; controle escapular","machine","P1","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","c5888208-17b3-4b1a-9b20-6b1214c89b6d","Face Pull Corda","ombro","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","cable","P3","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","c36dcbec-494a-4240-bbb3-c8098ae7902e","Face Pull Polia Alta","ombro","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","cable","P3","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","277c2674-93e2-4aac-aa67-1c8ee82d0c55","Flexão Aberta","peitoral","empurrar_horizontal","Relevante a ombro (empurrar_horizontal)","","shoulder_pain; scapular_control","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Supino Reto Máquina; Supino Inclinado Máquina; Voador","Progredir reps antes de carga; ROM indolor; controle escapular","bodyweight","P2","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","be707dcf-d4cc-4788-8d23-551f5730e971","Flexão Aberta com Apoio do Joelho","peitoral","empurrar_horizontal","Relevante a ombro (empurrar_horizontal)","","shoulder_pain; scapular_control","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Supino Reto Máquina; Supino Inclinado Máquina; Voador","Progredir reps antes de carga; ROM indolor; controle escapular","bodyweight","P2","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","22b81e41-787c-467f-9cdf-73a3c26da25e","Flexão Aberta Smith","peitoral","empurrar_horizontal","Relevante a ombro (empurrar_horizontal)","","shoulder_pain; scapular_control","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Supino Reto Máquina; Supino Inclinado Máquina; Voador","Progredir reps antes de carga; ROM indolor; controle escapular","machine","P2","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","0bc88428-34f7-48c8-ac8e-ed3d235b109a","Manguito Externo","ombro","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","","P3","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","fb2ba2b0-82b0-4c48-a8c6-f736ccadcec1","Manguito Externo em Diagonal","ombro","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","","P3","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","ef875bb7-80df-4daf-9b00-1cc56e8ebf12","Mobilidade de Ombro com Bastão/Elástico","mobilidade","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","band","P3","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","e4f4ba1d-68c8-47c9-95d9-1dc2d46599ad","Mobilidade de Ombro com Toque de Mãos","mobilidade","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","bodyweight","P3","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
